,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
2443,2,Barcelona,67,2,2,2,0,0,1,1,1,430.0,455000
2444,2,Barcelona,88,3,3,3,0,1,1,1,1,535.0,450000
2445,2,Santo Antônio,62,2,3,3,1,1,0,0,0,105.0,475000
2446,2,Mauá,79,3,3,3,0,1,1,1,1,500.0,495000
2447,2,Nova Gerty,40,1,1,1,1,0,1,1,0,520.0,319000
2448,1,Boa Vista,127,3,2,2,0,1,1,1,1,19.0,530000
2449,2,Centro,150,4,2,2,1,0,0,1,1,150.0,630000
2450,2,Osvaldo Cruz,61,2,1,1,1,1,1,1,0,515.0,510000
2451,2,Santa Maria,76,2,3,3,0,1,1,1,1,508.0,4199000
2452,2,Boa Vista,79,3,1,1,0,0,0,0,0,550.0,700000
2453,2,Olímpico,55,2,2,2,1,0,0,1,1,1.0,2969000
2454,2,Santa Paula,174,3,1,1,1,1,0,1,1,450.0,990000
2455,2,Boa Vista,65,2,2,2,0,0,1,1,0,385.0,365000
2456,2,Olímpico,90,2,2,2,0,0,1,1,0,14.0,850000
2457,2,Santa Paula,90,3,1,1,0,1,1,1,1,775.0,650000
2458,2,Santa Paula,180,3,2,2,1,1,1,1,0,450.0,1200000
2459,2,Santa Maria,67,3,1,1,1,1,1,1,0,878.0,240000
2460,2,Barcelona,65,2,2,2,0,1,1,0,1,738.0,435000
2461,2,Olímpico,70,2,1,1,0,1,1,1,1,395.0,395000
2462,2,Santa Maria,75,2,2,2,0,1,1,0,1,447.0,460000
2463,2,Santa Maria,160,3,2,2,0,0,1,0,0,482.0,7499000
2464,2,Santa Paula,84,3, -- , -- ,0,1,1,1,1,478.0,750000
2465,2,Nova Gerty,140,2,2,2,0,1,1,1,1,300.0,500000
2466,2,Cerâmica,56,2,1,1,1,0,1,1,0,105.0,459000
2467,2,Cerâmica,68,2,3,3,0,1,1,1,1,351.0,720000
2468,2,Santa Maria,64,2,1,1,0,1,1,1,1,568.0,390000
2469,2,Cerâmica,65,2,2,2,0,0,1,0,0,430.0,430000
2470,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,535.0,495000
2471,2,Olímpico,264,3,3,3,0,1,1,1,1,105.0,1980000
2472,2,Santo Antônio,113,2,3,3,1,1,1,1,0,500.0,1130000
2473,2,Fundação,61,2,6,6,0,0,1,1,1,520.0,331000
2474,2,Cerâmica,90,2,4,4,0,1,1,1,1,19.0,990000
2475,2,Santa Paula,106,3,2,2,1,1,0,0,0,150.0,550000
2476,2,Cerâmica,68,2,2,2,0,1,1,1,1,511.0,6498000
2477,2,Barcelona,68,2,4,4,1,0,1,1,0,515.0,450000
2478,2,Barcelona,67,2,2,2,0,1,1,1,1,508.0,455000
2479,2,Barcelona,88,3,2,2,1,0,0,1,1,550.0,450000
2480,2,Santo Antônio,62,2, -- , -- ,0,1,1,1,1,1.0,475000
2481,2,Mauá,79,3,1,1,1,1,1,1,0,450.0,495000
2482,2,Centro,150,4,1,1,0,1,1,1,1,600.0,630000
2483,2,Osvaldo Cruz,61,2,2,2,1,0,0,1,1,561.0,510000
2484,2,Santa Maria,76,2,3,3,1,1,0,1,1,14.0,4199000
2485,2,Boa Vista,79,3,2,2,0,0,1,1,0,775.0,700000
2486,2,Olímpico,55,2,3,3,0,1,1,1,1,450.0,2969000
2487,2,Santa Paula,174,3,1,1,0,0,1,1,0,878.0,990000
2488,2,Boa Vista,65,2,4,4,0,1,1,1,1,738.0,365000
2489,2,Olímpico,90,2,2,2,1,1,1,1,0,410.0,850000
2490,2,Santa Paula,90,3,1,1,0,1,1,0,1,447.0,650000
2491,2,Santa Paula,180,3,2,2,0,1,1,1,1,482.0,1200000
2492,2,Santa Maria,67,3,2,2,0,1,1,1,0,478.0,240000
2493,2,Barcelona,65,2,2,2,0,1,1,0,1,351.0,435000
2494,2,Olímpico,70,2,1,1,0,0,1,0,0,568.0,395000
2495,2,Santa Maria,75,2,1,1,0,1,1,1,1,535.0,460000
2496,2,Santa Maria,160,3,2,2,1,0,1,1,0,105.0,7499000
2497,2,Santa Paula,84,3,1,1,0,1,1,1,1,500.0,750000
2498,2,Nova Gerty,140,2,2,2,0,1,1,1,1,520.0,500000
2499,2,Cerâmica,56,2,2,2,0,0,1,0,0,19.0,459000
2500,2,Cerâmica,68,2,3,3,0,1,1,1,1,150.0,720000
2501,2,Santa Maria,64,2,1,1,0,1,1,1,1,511.0,390000
2502,2,Cerâmica,65,2,1,1,1,1,1,1,0,515.0,430000
2503,2,Jardim Sao Caetano,80,3,1,1,0,0,1,1,1,508.0,495000
2504,2,Olímpico,264,3,2,2,0,1,1,1,1,550.0,1980000
2505,2,Santo Antônio,113,2,1,1,1,1,0,0,0,1.0,1130000
2506,2,Fundação,61,2,2,2,0,1,1,1,1,450.0,331000
2507,2,Cerâmica,90,2,2,2,1,0,1,1,0,385.0,990000
2508,2,Santa Paula,106,3,3,3,0,1,1,1,1,561.0,550000
2509,2,Cerâmica,68,2, -- , -- ,1,0,0,1,1,14.0,6498000
2510,2,Barcelona,68,2,2,2,0,1,1,1,1,775.0,450000
2511,2,Barcelona,67,2,2,2,1,1,1,1,0,450.0,455000
2512,2,Barcelona,88,3,2,2,0,1,1,1,1,878.0,450000
2513,2,Santo Antônio,62,2,1,1,0,0,0,0,0,738.0,475000
2514,2,Mauá,79,3,2,2,1,0,0,1,1,395.0,495000
2515,2,Centro,150,4,1,1,1,1,0,1,1,410.0,630000
2516,2,Santa Maria,76,2, 2-3 , 2-3 ,0,1,1,1,1,482.0,4199000
2517,2,Boa Vista,79,3,2,2,0,0,1,1,0,478.0,700000
2518,2,Santa Paula,174,3,2,2,0,1,1,1,1,300.0,990000
2519,2,Boa Vista,65,2,1,1,1,1,1,1,0,105.0,365000
2520,2,Olímpico,90,2,2,2,1,1,1,1,0,351.0,850000
2521,2,Santa Paula,90,3,1,1,0,1,1,0,1,568.0,650000
2522,2,Santa Paula,180,3,2,2,0,1,1,1,0,535.0,1200000
2523,2,Santa Maria,67,3,1,1,0,1,1,0,1,105.0,240000
2524,2,Olímpico,70,2,2,2,0,0,1,0,0,500.0,395000
2525,2,Santa Maria,75,2,2,2,0,1,1,1,1,520.0,460000
2526,2,Santa Maria,160,3, -- , -- ,0,1,1,1,1,19.0,7499000
2527,2,Santa Paula,84,3,1,1,1,0,1,1,0,150.0,750000
2528,2,Nova Gerty,140,2,3,3,0,1,1,1,1,515.0,500000
2529,2,Cerâmica,56,2,1,1,0,0,1,0,0,508.0,459000
2530,2,Cerâmica,68,2,3,3,0,1,1,1,1,550.0,720000
2531,2,Santa Maria,64,2,3,3,0,1,1,1,1,1.0,390000
2532,2,Cerâmica,65,2,2,2,1,1,1,1,0,450.0,430000
2533,2,Olímpico,264,3,1,1,0,0,1,1,1,600.0,1980000
2534,2,Santo Antônio,113,2,2,2,0,1,1,1,1,385.0,1130000
2535,2,Fundação,61,2,1,1,1,1,0,0,0,561.0,331000
2536,2,Cerâmica,90,2,2,2,0,1,1,1,1,14.0,990000
2537,2,Santa Paula,106,3,2,2,1,0,1,1,0,775.0,550000
2538,2,Cerâmica,68,2,3,3,0,1,1,1,1,450.0,6498000
2539,2,Barcelona,68,2,2,2,1,0,0,1,1,878.0,450000
2540,2,Barcelona,67,2,1,1,0,1,1,1,1,738.0,455000
2541,2,Barcelona,88,3,1,1,1,1,1,1,0,395.0,450000
2542,2,Santo Antônio,62,2,1,1,0,1,1,1,1,410.0,475000
2543,2,Mauá,79,3,3,3,0,0,0,0,0,447.0,495000
2544,2,Nova Gerty,40,1,1,1,1,0,0,1,1,482.0,319000
2545,1,Boa Vista,127,3,3,3,1,1,0,1,1,478.0,530000
2546,2,Fundação,68,2,2,2,0,0,1,1,0,105.0,420000
2547,2,Santo Antônio,160,4,3,3,0,1,1,1,1,568.0,1050000
2548,2,Centro,150,4,3,3,0,0,1,1,0,430.0,630000
2549,2,Osvaldo Cruz,61,2,3,3,1,1,1,1,0,500.0,510000
2550,2,Santa Maria,76,2,3,3,1,1,1,1,0,520.0,4199000
2551,2,Boa Vista,79,3,1,1,0,1,1,0,1,19.0,700000
2552,2,Olímpico,55,2,2,2,0,1,1,1,1,150.0,2969000
2553,2,Santa Paula,174,3,2,2,0,1,1,1,0,515.0,990000
2554,2,Boa Vista,65,2,2,2,0,1,1,0,1,508.0,365000
2555,2,Olímpico,90,2,2,2,0,1,1,1,1,1.0,850000
2556,2,Santa Paula,90,3,1,1,0,1,1,1,1,450.0,650000
2557,2,Santa Paula,180,3,2,2,1,0,1,1,0,600.0,1200000
2558,2,Santa Maria,67,3,1,1,0,1,1,1,1,385.0,240000
2559,2,Barcelona,65,2,2,2,0,1,1,1,1,561.0,435000
2560,2,Olímpico,70,2,2,2,0,0,1,0,0,14.0,395000
2561,2,Santa Maria,75,2,1,1,0,1,1,1,1,450.0,460000
2562,2,Santa Maria,160,3,2,2,1,1,1,1,0,878.0,7499000
2563,2,Santa Paula,84,3,1,1,0,0,1,1,1,738.0,750000
2564,2,Nova Gerty,140,2,2,2,0,1,1,1,1,395.0,500000
2565,2,Cerâmica,56,2,2,2,1,1,0,0,0,410.0,459000
2566,2,Cerâmica,68,2,2,2,0,1,1,1,1,447.0,720000
2567,2,Santa Maria,64,2,3,3,1,0,1,1,0,482.0,390000
2568,2,Cerâmica,65,2,2,2,0,1,1,1,1,478.0,430000
2569,2,Jardim Sao Caetano,80,3,3,3,1,0,0,1,1,300.0,495000
2570,2,Olímpico,264,3,3,3,0,1,1,1,1,500.0,1980000
2571,2,Santo Antônio,113,2,3,3,1,1,1,1,0,12.0,1130000
2572,2,Fundação,61,2,1,1,0,1,1,1,1,105.0,331000
2573,2,Cerâmica,90,2,2,2,0,0,0,0,0,351.0,990000
2574,2,Santa Paula,106,3,2,2,1,0,0,1,1,568.0,550000
2575,2,Cerâmica,68,2,2,2,1,1,0,1,1,430.0,6498000
2576,2,Barcelona,68,2,1,1,0,0,1,1,0,535.0,450000
2577,2,Barcelona,67,2,3,3,0,1,1,1,1,105.0,455000
2578,2,Barcelona,88,3,1,1,0,0,1,1,0,500.0,450000
2579,2,Santo Antônio,62,2,2,2,0,1,1,1,1,520.0,475000
2580,2,Mauá,79,3,1,1,1,1,1,1,0,19.0,495000
2581,2,Centro,150,4,2,2,1,1,1,1,0,150.0,630000
2582,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,515.0,510000
2583,2,Santa Maria,76,2,1,1,0,1,1,1,0,508.0,4199000
2584,2,Boa Vista,79,3,1,1,0,1,1,0,1,550.0,700000
2585,2,Olímpico,55,2,2,2,0,0,1,0,0,1.0,2969000
2586,2,Santa Paula,174,3,2,2,0,1,1,1,1,450.0,990000
2587,2,Boa Vista,65,2, -- , -- ,0,1,1,1,1,600.0,365000
2588,2,Olímpico,90,2,1,1,0,1,1,1,1,561.0,850000
2589,2,Santa Paula,90,3,3,3,0,1,1,1,1,14.0,650000
2590,2,Santa Paula,180,3,1,1,0,0,1,0,0,775.0,1200000
2591,2,Santa Maria,67,3,2,2,0,1,1,1,1,450.0,240000
2592,2,Barcelona,65,2,2,2,0,1,1,1,1,878.0,435000
2593,2,Olímpico,70,2,3,3,1,1,1,1,0,738.0,395000
2594,2,Santa Maria,75,2,6,6,0,1,1,1,1,410.0,460000
2595,2,Santa Maria,160,3,4,4,1,1,0,0,0,447.0,7499000
2596,2,Santa Paula,84,3,2,2,0,1,1,1,1,482.0,750000
2597,2,Nova Gerty,140,2,2,2,1,0,1,1,0,478.0,500000
2598,2,Cerâmica,56,2,4,4,0,1,1,1,1,105.0,459000
2599,2,Cerâmica,68,2,2,2,1,0,0,1,1,351.0,720000
2600,2,Santa Maria,64,2,2,2,0,1,1,1,1,568.0,390000
2601,2,Cerâmica,65,2, -- , -- ,1,1,1,1,0,430.0,430000
2602,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,535.0,495000
2603,2,Olímpico,264,3,1,1,0,0,0,0,0,105.0,1980000
2604,2,Santo Antônio,113,2,2,2,1,0,0,1,1,500.0,1130000
2605,2,Fundação,61,2,2,2,1,1,0,1,1,520.0,331000
2606,2,Cerâmica,90,2,3,3,0,0,1,1,0,19.0,990000
2607,2,Santa Paula,106,3,2,2,0,1,1,1,1,150.0,550000
2608,2,Cerâmica,68,2,3,3,0,0,1,1,0,511.0,6498000
2609,2,Barcelona,68,2,1,1,0,1,1,1,1,515.0,450000
2610,2,Barcelona,67,2,4,4,1,1,1,1,0,508.0,455000
2611,2,Barcelona,88,3,2,2,1,1,1,1,0,550.0,450000
2612,2,Santo Antônio,62,2,2,2,0,1,1,0,1,1.0,475000
2613,2,Mauá,79,3,1,1,0,1,1,1,1,450.0,495000
2614,2,Centro,150,4,2,2,0,1,1,1,0,600.0,630000
2615,2,Osvaldo Cruz,61,2,2,2,0,0,1,0,0,561.0,510000
2616,2,Santa Maria,76,2,1,1,0,1,1,1,1,14.0,4199000
2617,2,Boa Vista,79,3,2,2,0,1,1,1,1,775.0,700000
2618,2,Olímpico,55,2,1,1,1,0,1,1,0,450.0,2969000
2619,2,Santa Paula,174,3,2,2,0,1,1,1,1,878.0,990000
2620,2,Boa Vista,65,2,1,1,0,1,1,1,1,738.0,365000
2621,2,Olímpico,90,2,2,2,0,1,1,1,1,410.0,850000
2622,2,Santa Paula,90,3,3,3,0,1,1,1,1,447.0,650000
2623,2,Santa Paula,180,3,1,1,1,1,1,1,0,482.0,1200000
2624,2,Santa Maria,67,3,1,1,0,0,1,1,1,478.0,240000
2625,2,Barcelona,65,2,1,1,0,1,1,1,1,105.0,435000
2626,2,Olímpico,70,2,2,2,1,1,0,0,0,351.0,395000
2627,2,Santa Maria,75,2,2,2,1,0,1,1,0,430.0,460000
2628,2,Santa Maria,160,3,2,2,0,1,1,1,1,535.0,7499000
2629,2,Santa Paula,84,3,3,3,1,0,0,1,1,105.0,750000
2630,2,Nova Gerty,140,2, -- , -- ,0,1,1,1,1,500.0,500000
2631,2,Cerâmica,56,2,2,2,1,1,1,1,0,520.0,459000
2632,2,Cerâmica,68,2,2,2,0,1,1,1,1,19.0,720000
2633,2,Santa Maria,64,2,1,1,0,0,0,0,0,150.0,390000
2634,2,Cerâmica,65,2, -- , -- ,1,0,0,1,1,511.0,430000
2635,2,Jardim Sao Caetano,80,3,1,1,1,1,0,1,1,515.0,495000
2636,2,Olímpico,264,3,1,1,0,0,1,1,0,508.0,1980000
2637,2,Santo Antônio,113,2,3,3,0,0,1,1,0,550.0,1130000
2638,2,Fundação,61,2,1,1,0,1,1,1,1,1.0,331000
2639,2,Cerâmica,90,2,3,3,1,1,1,1,0,450.0,990000
2640,2,Santa Paula,106,3,1,1,0,1,1,0,1,600.0,550000
2641,2,Cerâmica,68,2,4,4,0,1,1,1,1,385.0,6498000
2642,2,Barcelona,68,2,1,1,0,1,1,1,0,561.0,450000
2643,2,Barcelona,67,2,4,4,0,1,1,0,1,14.0,455000
2644,2,Barcelona,88,3,3,3,0,0,1,0,0,775.0,450000
2645,2,Santo Antônio,62,2,3,3,0,1,1,1,1,450.0,475000
2646,2,Mauá,79,3, 2-3 , 2-3 ,1,0,1,1,0,878.0,495000
2647,2,Centro,150,4,2,2,0,1,1,1,1,738.0,630000
2648,2,Osvaldo Cruz,61,2,1,1,0,0,1,0,0,410.0,510000
2649,2,Santa Maria,76,2,2,2,0,1,1,1,1,447.0,4199000
2650,2,Boa Vista,79,3,1,1,0,1,1,1,1,482.0,700000
2651,2,Olímpico,55,2,2,2,1,1,1,1,0,478.0,2969000
2652,2,Santa Paula,174,3,1,1,0,0,1,1,1,105.0,990000
2653,2,Boa Vista,65,2,2,2,1,1,0,0,0,351.0,365000
2654,2,Olímpico,90,2,3,3,1,0,1,1,0,430.0,850000
2655,2,Santa Paula,90,3,2,2,0,1,1,1,1,535.0,650000
2656,2,Santa Paula,180,3,1,1,1,0,0,1,1,105.0,1200000
2657,2,Santa Maria,67,3,2,2,0,1,1,1,1,500.0,240000
2658,2,Barcelona,65,2,2,2,1,1,1,1,0,520.0,435000
2659,2,Olímpico,70,2, -- , -- ,0,1,1,1,1,19.0,395000
2660,2,Santa Maria,75,2,1,1,1,0,0,1,1,511.0,460000
2661,2,Santa Maria,160,3,3,3,1,1,0,1,1,515.0,7499000
2662,2,Santa Paula,84,3,1,1,0,0,1,0,0,508.0,750000
2663,2,Nova Gerty,140,2,3,3,0,0,0,0,0,550.0,500000
2664,2,Cerâmica,56,2,3,3,0,1,1,1,1,1.0,459000
2665,2,Cerâmica,68,2,2,2,0,1,1,1,1,450.0,720000
2666,2,Santa Maria,64,2,1,1,0,0,1,1,0,600.0,390000
2667,2,Cerâmica,65,2,2,2,0,1,1,1,1,385.0,430000
2668,2,Jardim Sao Caetano,80,3,1,1,0,0,1,1,0,561.0,495000
2669,2,Olímpico,264,3,1,1,0,1,1,1,1,14.0,1980000
2670,2,Santo Antônio,113,2,1,1,1,1,1,1,0,775.0,1130000
2671,2,Fundação,61,2,1,1,1,1,1,1,0,450.0,331000
2672,2,Cerâmica,90,2,2,2,0,1,1,0,1,878.0,990000
2673,2,Santa Paula,106,3,2,2,0,1,1,1,1,738.0,550000
2674,2,Cerâmica,68,2,3,3,0,1,1,1,0,395.0,6498000
2675,2,Barcelona,68,2,2,2,0,1,1,0,1,410.0,450000
2676,2,Barcelona,67,2,3,3,0,0,1,0,0,447.0,455000
2677,2,Barcelona,88,3,1,1,0,1,1,1,1,482.0,450000
2678,2,Santo Antônio,62,2,3,3,0,1,1,1,1,478.0,475000
2679,2,Mauá,79,3,2,2,1,0,1,1,0,105.0,495000
2680,2,Centro,150,4,3,3,0,1,1,1,1,351.0,630000
2681,2,Osvaldo Cruz,61,2,5,5,0,0,1,0,0,430.0,510000
2682,2,Santa Maria,76,2,3,3,0,1,1,1,1,535.0,4199000
2683,2,Boa Vista,79,3,3,3,0,1,1,1,1,105.0,700000
2684,2,Olímpico,55,2,1,1,1,1,1,1,0,500.0,2969000
2685,2,Santa Paula,174,3,2,2,0,0,1,1,1,520.0,990000
2686,2,Boa Vista,65,2,2,2,0,1,1,1,1,19.0,365000
2687,2,Olímpico,90,2,1,1,0,1,1,1,1,511.0,850000
2688,2,Santa Paula,90,3,2,2,0,1,1,1,1,515.0,650000
2689,2,Santa Paula,180,3,1,1,0,0,1,0,0,508.0,1200000
2690,2,Santa Maria,67,3,2,2,0,1,1,1,1,550.0,240000
2691,2,Barcelona,65,2,1,1,0,1,1,1,1,1.0,435000
2692,2,Olímpico,70,2,2,2,1,1,1,1,0,450.0,395000
2693,2,Santa Maria,75,2,2,2,1,1,0,0,0,385.0,460000
2694,2,Santa Maria,160,3,2,2,0,1,1,1,1,561.0,7499000
2695,2,Santa Paula,84,3,2,2,1,0,1,1,0,14.0,750000
2696,2,Nova Gerty,140,2,2,2,0,1,1,1,1,775.0,500000
2697,2,Cerâmica,56,2,1,1,1,0,0,1,1,450.0,459000
2698,2,Cerâmica,68,2,2,2,0,1,1,1,1,878.0,720000
2699,2,Santa Maria,64,2,1,1,1,1,1,1,0,738.0,390000
2700,2,Cerâmica,65,2,3,3,0,1,1,1,1,395.0,430000
2701,2,Jardim Sao Caetano,80,3,2,2,0,0,0,0,0,410.0,495000
2702,2,Olímpico,264,3,3,3,1,0,0,1,1,447.0,1980000
2703,2,Santo Antônio,113,2,3,3,1,1,0,1,1,482.0,1130000
2704,2,Fundação,61,2,3,3,0,0,1,0,0,478.0,331000
2705,2,Cerâmica,90,2,1,1,0,0,0,0,0,105.0,990000
2706,2,Santa Paula,106,3,2,2,0,1,1,1,1,351.0,550000
2707,2,Cerâmica,68,2,2,2,0,1,1,1,1,568.0,6498000
2708,2,Barcelona,68,2,2,2,0,0,1,1,0,430.0,450000
2709,2,Barcelona,67,2,1,1,0,1,1,1,1,535.0,455000
2710,2,Barcelona,88,3,3,3,0,0,1,1,0,105.0,450000
2711,2,Santo Antônio,62,2,1,1,0,1,1,1,1,500.0,475000
2712,2,Mauá,79,3,2,2,1,1,1,1,0,520.0,495000
2713,2,Centro,150,4,1,1,1,1,1,1,0,19.0,630000
2714,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,511.0,510000
2715,2,Santa Maria,76,2,2,2,0,1,1,1,0,515.0,4199000
2716,2,Boa Vista,79,3,1,1,0,1,1,0,1,508.0,700000
2717,2,Olímpico,55,2,2,2,0,0,1,0,0,550.0,2969000
2718,2,Santa Paula,174,3,1,1,0,1,1,1,1,1.0,990000
2719,2,Boa Vista,65,2,2,2,0,1,1,1,1,450.0,365000
2720,2,Olímpico,90,2,1,1,0,1,1,1,1,385.0,850000
2721,2,Santa Paula,90,3,2,2,0,1,1,1,1,561.0,650000
2722,2,Santa Paula,180,3,2,2,0,0,1,0,0,14.0,1200000
2723,2,Santa Maria,67,3, -- , -- ,0,1,1,1,1,775.0,240000
2724,2,Barcelona,65,2,2,2,0,1,1,1,1,450.0,435000
2725,2,Olímpico,70,2,1,1,1,1,1,1,0,878.0,395000
2726,2,Santa Maria,75,2,1,1,0,1,1,1,1,395.0,460000
2727,2,Santa Maria,160,3,2,2,1,1,0,0,0,410.0,7499000
2728,2,Santa Paula,84,3,2,2,0,1,1,1,1,447.0,750000
2729,2,Nova Gerty,140,2,3,3,1,0,1,1,0,482.0,500000
2730,2,Cerâmica,56,2,3,3,0,1,1,1,1,478.0,459000
2731,2,Cerâmica,68,2,6,6,1,0,0,1,1,568.0,720000
2732,2,Santa Maria,64,2,4,4,0,1,1,1,1,430.0,390000
2733,2,Cerâmica,65,2,2,2,1,1,1,1,0,105.0,430000
2734,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,500.0,495000
2735,2,Olímpico,264,3,4,4,0,0,0,0,0,520.0,1980000
2736,2,Santo Antônio,113,2,2,2,1,0,0,1,1,19.0,1130000
2737,2,Fundação,61,2,2,2,1,1,0,1,1,150.0,331000
2738,2,Cerâmica,90,2, -- , -- ,0,0,1,1,0,515.0,990000
2739,2,Santa Paula,106,3,1,1,0,1,1,1,1,508.0,550000
2740,2,Cerâmica,68,2,1,1,0,0,1,1,0,550.0,6498000
2741,2,Barcelona,68,2,2,2,0,1,1,1,1,1.0,450000
2742,2,Barcelona,67,2,2,2,1,1,1,1,0,450.0,455000
2743,2,Barcelona,88,3,3,3,1,1,1,1,0,385.0,450000
2744,2,Santo Antônio,62,2,2,2,0,1,1,0,1,561.0,475000
2745,2,Mauá,79,3,3,3,0,1,1,1,1,14.0,495000
2746,2,Centro,150,4,1,1,0,1,1,1,0,775.0,630000
2747,2,Santa Maria,76,2,2,2,0,0,1,0,0,878.0,4199000
2748,2,Boa Vista,79,3,2,2,0,1,1,1,1,738.0,700000
2749,2,Santa Paula,174,3,1,1,0,1,1,1,1,395.0,990000
2750,2,Boa Vista,65,2,2,2,1,0,1,1,0,410.0,365000
2751,2,Olímpico,90,2,2,2,0,1,1,1,1,447.0,850000
2752,2,Santa Paula,90,3,2,2,0,1,1,1,1,482.0,650000
2753,2,Santa Paula,180,3,2,2,0,1,1,1,1,300.0,1200000
2754,2,Santa Maria,67,3,1,1,0,1,1,1,1,500.0,240000
2755,2,Olímpico,70,2,2,2,1,1,1,1,0,12.0,395000
2756,2,Santa Maria,75,2,1,1,0,0,1,1,1,600.0,460000
2757,2,Santa Maria,160,3,2,2,0,1,1,1,1,780.0,7499000
2758,2,Santa Paula,84,3,2,2,1,1,0,0,0,351.0,750000
2759,2,Nova Gerty,140,2,1,1,1,0,1,1,0,430.0,500000
2760,2,Cerâmica,56,2,1,1,0,1,1,1,1,535.0,459000
2761,2,Cerâmica,68,2,1,1,1,0,0,1,1,105.0,720000
2762,2,Santa Maria,64,2,2,2,0,1,1,1,1,500.0,390000
2763,2,Cerâmica,65,2,1,1,1,1,1,1,0,520.0,430000
2764,2,Olímpico,264,3,2,2,0,1,1,1,1,19.0,1980000
2765,2,Santo Antônio,113,2,2,2,0,0,0,0,0,150.0,1130000
2766,2,Fundação,61,2,3,3,1,0,0,1,1,511.0,331000
2767,2,Cerâmica,90,2, -- , -- ,1,1,0,1,1,515.0,990000
2768,2,Santa Paula,106,3,2,2,0,0,1,1,0,508.0,550000
2769,2,Cerâmica,68,2,2,2,0,1,1,1,1,550.0,6498000
2770,2,Barcelona,68,2,2,2,0,0,1,1,0,1.0,450000
2771,2,Barcelona,67,2,1,1,0,1,1,1,1,450.0,455000
2772,2,Barcelona,88,3,2,2,1,1,1,1,0,385.0,450000
2773,2,Santo Antônio,62,2,1,1,1,1,1,1,0,561.0,475000
2774,2,Mauá,79,3,3,3,0,1,1,0,1,14.0,495000
2775,2,Nova Gerty,40,1, 2-3 , 2-3 ,0,1,1,1,1,775.0,319000
2776,1,Boa Vista,127,3,2,2,0,1,1,1,0,450.0,530000
2777,2,Fundação,68,2,3,3,0,1,1,0,1,878.0,420000
2778,2,Santo Antônio,160,4,2,2,0,0,1,0,0,738.0,1050000
2779,2,Centro,150,4,1,1,0,1,1,1,1,395.0,630000
2780,2,Osvaldo Cruz,61,2,3,3,1,0,1,1,0,447.0,510000
2781,2,Santa Maria,76,2,1,1,0,1,1,1,1,482.0,4199000
2782,2,Boa Vista,79,3,3,3,0,1,1,1,1,478.0,700000
2783,2,Olímpico,55,2,3,3,0,0,1,0,0,300.0,2969000
2784,2,Santa Paula,174,3,2,2,0,1,1,1,1,105.0,990000
2785,2,Boa Vista,65,2,1,1,0,1,1,1,1,351.0,365000
2786,2,Olímpico,90,2,1,1,0,0,1,1,1,430.0,850000
2787,2,Santa Paula,90,3,2,2,0,1,1,1,1,535.0,650000
2788,2,Santa Paula,180,3,2,2,1,1,0,0,0,105.0,1200000
2789,2,Santa Maria,67,3,3,3,0,1,1,1,1,500.0,240000
2790,2,Barcelona,65,2,2,2,1,0,1,1,0,520.0,435000
2791,2,Olímpico,70,2,3,3,0,1,1,1,1,19.0,395000
2792,2,Santa Maria,75,2,3,3,0,1,1,1,1,511.0,460000
2793,2,Santa Maria,160,3,2,2,1,1,1,1,0,515.0,7499000
2794,2,Santa Paula,84,3,3,3,0,1,1,1,1,508.0,750000
2795,2,Nova Gerty,140,2,3,3,0,0,0,0,0,550.0,500000
2796,2,Cerâmica,56,2,5,5,1,0,0,1,1,1.0,459000
2797,2,Cerâmica,68,2,3,3,1,1,0,1,1,450.0,720000
2798,2,Santa Maria,64,2,1,1,0,0,1,1,0,600.0,390000
2799,2,Cerâmica,65,2,1,1,0,1,1,1,1,385.0,430000
2800,2,Jardim Sao Caetano,80,3,1,1,0,0,1,1,0,561.0,495000
2801,2,Olímpico,264,3,3,3,0,1,1,1,1,14.0,1980000
2802,2,Santo Antônio,113,2,1,1,1,1,1,1,0,775.0,1130000
2803,2,Fundação,61,2,2,2,1,1,1,1,0,450.0,331000
2804,2,Cerâmica,90,2,2,2,0,1,1,0,1,878.0,990000
2805,2,Santa Paula,106,3,2,2,0,1,1,1,1,738.0,550000
